Cue,Target,AFS,AFSS
catalogue,shop,0.025,30
catalogue,stack,0.025,30
catalogue,talk,0.025,30
catalogue,tear,0.025,30
catalogue,throw,0.025,30
catalogue,throw away,0.025,30
catalogue,toss,0.025,30
catalogue,view,0.025,30
catalogue,write,0.05,30
catapult,fail,0.045454545,11
catapult,fill,0.045454545,11
catapult,fire,0.045454545,11
catapult,fling,0.045454545,11
catapult,help,0.045454545,11
catapult,hurt,0.045454545,11
catapult,launch,0.181818182,11
catapult,propel,0.045454545,11
catapult,shoot,0.181818182,11
catapult,throw,0.272727273,11
catapult,weapon,0.045454545,11
caterpillar,bait,0.04,20
caterpillar,collect,0.04,20
caterpillar,crawl,0.04,20
caterpillar,eat,0.08,20
caterpillar,experiment,0.08,20
caterpillar,fall,0.04,20
caterpillar,feed,0.04,20
caterpillar,grow,0.04,20
caterpillar,inspire,0.04,20
caterpillar,investigate,0.04,20
caterpillar,learn,0.08,20
caterpillar,leave,0.04,20
caterpillar,pet,0.08,20
caterpillar,pick,0.04,20
caterpillar,provide,0.04,20
caterpillar,sell,0.04,20
caterpillar,step on,0.04,20
caterpillar,sting,0.04,20
caterpillar,touch,0.04,20
caterpillar,watch,0.08,20
catfish, cook,0.01010101,37
catfish,bait,0.03030303,37
catfish,bake,0.050505051,37
catfish,boil,0.01010101,37
catfish,catch,0.090909091,37
catfish,clean,0.03030303,37
catfish,complain,0.01010101,37
catfish,consume,0.01010101,37
catfish,cook,0.080808081,37
catfish,decorate,0.01010101,37
catfish,eat,0.222222222,37
catfish,fish,0.090909091,37
catfish,food,0.02020202,37
catfish,fry,0.02020202,37
catfish,give,0.01010101,37
catfish,grill,0.02020202,37
catfish,keep,0.01010101,37
catfish,kill,0.01010101,37
catfish,lead,0.01010101,37
catfish,nourish,0.01010101,37
catfish,order,0.01010101,37
catfish,pan,0.01010101,37
catfish,pet,0.02020202,37
catfish,purchase,0.01010101,37
catfish,release,0.02020202,37
catfish,roast,0.01010101,37
catfish,see,0.01010101,37
catfish,sell,0.01010101,37
catfish,serve,0.01010101,37
catfish,sniff,0.01010101,37
catfish,splash,0.01010101,37
catfish,steam,0.01010101,37
catfish,swim,0.050505051,37
catfish,talk,0.01010101,37
catfish,throw,0.01010101,37
catfish,touch,0.02020202,37
catfish,watch,0.01010101,37
cathedral,attend,0.044444444,23
cathedral,celebrate,0.022222222,23
cathedral,communion,0.022222222,23
cathedral,confess,0.066666667,23
cathedral,funeral,0.044444444,23
cathedral,gather,0.022222222,23
cathedral,hide,0.022222222,23
cathedral,live,0.022222222,23
cathedral,mass,0.044444444,23
cathedral,meditate,0.022222222,23
cathedral,play,0.022222222,23
cathedral,praise,0.022222222,23
cathedral,pray,0.111111111,23
cathedral,preach,0.022222222,23
cathedral,reflect,0.022222222,23
cathedral,rest,0.022222222,23
cathedral,shelter,0.066666667,23
cathedral,sing,0.044444444,23
cathedral,store,0.022222222,23
cathedral,talk,0.022222222,23
cathedral,visit,0.044444444,23
cathedral,wedding,0.066666667,23
cathedral,worship,0.177777778,23
catnip,eat,0.117647059,11
catnip,feed,0.176470588,11
catnip,give,0.235294118,11
catnip,harvest,0.058823529,11
catnip,high,0.058823529,11
catnip,nourish,0.058823529,11
catnip,pet,0.058823529,11
catnip,plant,0.058823529,11
catnip,spill,0.058823529,11
catnip,train,0.058823529,11
catnip,treat,0.058823529,11
catsup,clean,0.090909091,8
catsup,consume,0.090909091,8
catsup,cook,0.090909091,8
catsup,dip,0.272727273,8
catsup,flavor,0.090909091,8
catsup,say,0.181818182,8
catsup,scrub,0.090909091,8
catsup,serve,0.090909091,8
cattle,care,0.052631579,17
cattle,cultivate,0.052631579,17
cattle,eat,0.052631579,17
cattle,enjoy,0.052631579,17
cattle,feed,0.052631579,17
cattle,food,0.052631579,17
cattle,herd,0.105263158,17
cattle,lead,0.052631579,17
cattle,milk,0.105263158,17
cattle,move,0.052631579,17
cattle,produce,0.052631579,17
cattle,protect,0.052631579,17
cattle,raise,0.052631579,17
cattle,ride,0.052631579,17
cattle,rope,0.052631579,17
cattle,take,0.052631579,17
cattle,water,0.052631579,17
catwalk,brag,0.024390244,26
catwalk,bridge,0.024390244,26
catwalk,crawl,0.024390244,26
catwalk,dance,0.048780488,26
catwalk,display,0.024390244,26
catwalk,fall,0.024390244,26
catwalk,lie,0.024390244,26
catwalk,look,0.024390244,26
catwalk,model,0.048780488,26
catwalk,observe,0.024390244,26
catwalk,parade,0.048780488,26
catwalk,perform,0.024390244,26
catwalk,photograph,0.024390244,26
catwalk,play,0.024390244,26
catwalk,propose,0.024390244,26
catwalk,run,0.073170732,26
catwalk,shine,0.024390244,26
catwalk,show,0.073170732,26
catwalk,showcase,0.024390244,26
catwalk,stand,0.024390244,26
catwalk,step,0.024390244,26
catwalk,strut,0.024390244,26
catwalk,travel,0.024390244,26
catwalk,trip,0.024390244,26
catwalk,walk,0.219512195,26
catwalk,watch,0.024390244,26
cauldron,add,0.028571429,15
cauldron,boil,0.114285714,15
cauldron,brew,0.057142857,15
cauldron,burn,0.028571429,15
cauldron,capture,0.028571429,15
cauldron,cook,0.2,15
cauldron,eat,0.028571429,15
cauldron,fill,0.057142857,15
cauldron,flip,0.028571429,15
cauldron,food,0.057142857,15
cauldron,heat,0.028571429,15
cauldron,mix,0.171428571,15
cauldron,potion,0.028571429,15
cauldron,show,0.028571429,15
cauldron,stir,0.114285714,15
cauliflower,bake,0.078947368,17
cauliflower,boil,0.026315789,17
cauliflower,buy,0.026315789,17
cauliflower,chop,0.026315789,17
cauliflower,cook,0.210526316,17
cauliflower,crush,0.026315789,17
cauliflower,eat,0.263157895,17
cauliflower,food,0.026315789,17
cauliflower,fry,0.026315789,17
cauliflower,grow,0.105263158,17
cauliflower,pick,0.026315789,17
cauliflower,plan,0.026315789,17
cauliflower,plant,0.026315789,17
cauliflower,saute,0.026315789,17
cauliflower,sell,0.026315789,17
cauliflower,steam,0.026315789,17
cauliflower,throw away,0.026315789,17
cavalryman,battle,0.071428571,12
cavalryman,defense,0.071428571,12
cavalryman,fight,0.071428571,12
cavalryman,find,0.071428571,12
cavalryman,hire,0.071428571,12
cavalryman,message,0.071428571,12
cavalryman,patrol,0.071428571,12
cavalryman,protect,0.214285714,12
cavalryman,ride,0.071428571,12
cavalryman,save,0.071428571,12
cavalryman,send,0.071428571,12
cavalryman,train,0.071428571,12
caviar,buy,0.05,21
caviar,cook,0.05,21
caviar,dine,0.025,21
caviar,display,0.025,21
caviar,eat,0.325,21
caviar,enjoy,0.025,21
caviar,feel,0.025,21
caviar,fight,0.025,21
caviar,fish,0.025,21
caviar,gag,0.025,21
caviar,garnish,0.075,21
caviar,give,0.025,21
caviar,grow,0.05,21
caviar,kill,0.025,21
caviar,mean,0.025,21
caviar,prepare,0.025,21
caviar,sell,0.025,21
caviar,serve,0.075,21
caviar,spill,0.025,21
caviar,throw,0.025,21
caviar,try,0.025,21
cayenne,add,0.03125,23
cayenne,bug,0.03125,23
cayenne,cook,0.09375,23
cayenne,crash,0.03125,23
cayenne,crush,0.03125,23
cayenne,drive,0.03125,23
cayenne,eat,0.09375,23
cayenne,flavor,0.03125,23
cayenne,food,0.03125,23
cayenne,grow,0.03125,23
cayenne,heat,0.03125,23
cayenne,hit,0.03125,23
cayenne,keep,0.03125,23
cayenne,kick,0.03125,23
cayenne,paste,0.03125,23
cayenne,pour,0.03125,23
cayenne,push,0.03125,23
cayenne,season,0.125,23
cayenne,shatter,0.03125,23
cayenne,spice,0.03125,23
cayenne,sprinkle,0.09375,23
cayenne,stir,0.03125,23
cayenne,throw,0.03125,23
cedar,build,0.12195122,23
cedar,burn,0.097560976,23
cedar,carve,0.048780488,23
cedar,climb,0.024390244,23
cedar,consume,0.024390244,23
cedar,convert,0.024390244,23
cedar,create,0.073170732,23
cedar,cut,0.097560976,23
cedar,destroy,0.024390244,23
cedar,fire,0.024390244,23
cedar,grasp,0.024390244,23
cedar,grow,0.048780488,23
cedar,harvest,0.048780488,23
cedar,line,0.024390244,23
cedar,look,0.024390244,23
cedar,make,0.024390244,23
cedar,plant,0.048780488,23
cedar,scent,0.024390244,23
cedar,sell,0.048780488,23
cedar,sit,0.048780488,23
cedar,smell,0.024390244,23
cedar,stain,0.024390244,23
cedar,warm,0.024390244,23
celery,bite,0.03125,21
celery,break,0.03125,21
celery,chew,0.03125,21
celery,chop,0.0625,21
celery,consume,0.0625,21
celery,cook,0.125,21
celery,cover,0.03125,21
celery,crunch,0.03125,21
celery,demonstrate,0.03125,21
celery,eat,0.21875,21
celery,gather,0.03125,21
celery,grow,0.03125,21
celery,hit,0.03125,21
celery,juice,0.03125,21
celery,plan,0.03125,21
celery,plant,0.03125,21
celery,snack,0.03125,21
celery,snap,0.03125,21
celery,spit,0.03125,21
celery,step on,0.03125,21
celery,twist,0.03125,21
cellar,cry,0.04,14
cellar,get,0.04,14
cellar,hide,0.12,14
cellar,hold,0.04,14
cellar,imprison,0.04,14
cellar,keep,0.12,14
cellar,protect,0.04,14
cellar,safety,0.04,14
cellar,save,0.04,14
cellar,scare,0.04,14
cellar,see,0.04,14
cellar,store,0.32,14
cellar,use,0.04,14
cellar,walk,0.04,14
cellist,applaud,0.076923077,7
cellist,dominate,0.076923077,7
cellist,examine,0.076923077,7
cellist,listen,0.153846154,7
cellist,music,0.230769231,7
cellist,perform,0.076923077,7
cellist,play,0.307692308,7
cello,break,0.028571429,24
cello,clean,0.057142857,24
cello,decorate,0.028571429,24
cello,enjoy,0.028571429,24
cello,express,0.028571429,24
cello,guitar,0.028571429,24
cello,heal,0.028571429,24
cello,instrument,0.085714286,24
cello,judge,0.028571429,24
cello,listen,0.057142857,24
cello,make,0.028571429,24
cello,music,0.057142857,24
cello,paint,0.028571429,24
cello,perform,0.057142857,24
cello,play,0.171428571,24
cello,polish,0.028571429,24
cello,practice,0.028571429,24
cello,replace,0.028571429,24
cello,sell,0.028571429,24
cello,sing,0.028571429,24
cello,sound,0.028571429,24
cello,store,0.028571429,24
cello,string,0.028571429,24
cello,weight,0.028571429,24
cellophane,buy,0.027777778,18
cellophane,cover,0.083333333,18
cellophane,decorate,0.055555556,18
cellophane,drop,0.027777778,18
cellophane,keep,0.055555556,18
cellophane,kick,0.027777778,18
cellophane,pack,0.055555556,18
cellophane,package,0.055555556,18
cellophane,pop,0.027777778,18
cellophane,prevent,0.166666667,18
cellophane,protect,0.027777778,18
cellophane,save,0.027777778,18
cellophane,seal,0.027777778,18
cellophane,store,0.055555556,18
cellophane,suffocate,0.027777778,18
cellophane,tape,0.027777778,18
cellophane,transport,0.027777778,18
cellophane,wrap,0.194444444,18
cement,apply,0.045454545,17
cement,break,0.045454545,17
cement,build,0.227272727,17
cement,crack,0.045454545,17
cement,decorate,0.045454545,17
cement,dry,0.045454545,17
cement,harden,0.045454545,17
cement,level,0.045454545,17
cement,mix,0.090909091,17
cement,pour,0.045454545,17
cement,seal,0.045454545,17
cement,secure,0.045454545,17
cement,sit,0.045454545,17
cement,spread,0.045454545,17
cement,step,0.045454545,17
cement,store,0.045454545,17
cement,walk,0.045454545,17
cent,buy,0.166666667,15
cent,change,0.083333333,15
cent,count,0.041666667,15
cent,donate,0.083333333,15
cent,lose,0.041666667,15
cent,money,0.041666667,15
cent,pay,0.125,15
cent,purchase,0.083333333,15
cent,round,0.041666667,15
cent,save,0.083333333,15
cent,scratch,0.041666667,15
cent,spend,0.041666667,15
cent,tip,0.041666667,15
cent,trade,0.041666667,15
cent,vend,0.041666667,15
centipede,cook,0.04,20
centipede,crush,0.04,20
centipede,destroy,0.04,20
centipede,eat,0.12,20
centipede,examine,0.04,20
centipede,experiment,0.04,20
centipede,feed,0.04,20
centipede,hatch,0.04,20
centipede,kill,0.12,20
centipede,mate,0.04,20
centipede,play,0.04,20
centipede,scare,0.04,20
centipede,smash,0.04,20
centipede,stay,0.04,20
centipede,stomp,0.04,20
centipede,study,0.04,20
centipede,take,0.04,20
centipede,throw,0.08,20
centipede,touch,0.04,20
centipede,view,0.04,20
ceramic,bake,0.057142857,22
ceramic,break,0.114285714,22
ceramic,build,0.057142857,22
ceramic,burn,0.028571429,22
ceramic,color,0.028571429,22
ceramic,cook,0.028571429,22
ceramic,crush,0.028571429,22
ceramic,cut,0.028571429,22
ceramic,decorate,0.028571429,22
ceramic,encapsulate,0.028571429,22
ceramic,gloss,0.028571429,22
ceramic,hold,0.085714286,22
ceramic,look,0.028571429,22
ceramic,make,0.057142857,22
ceramic,mold,0.057142857,22
ceramic,paint,0.085714286,22
ceramic,pottery,0.028571429,22
ceramic,scratch,0.028571429,22
ceramic,shatter,0.057142857,22
ceramic,smash,0.028571429,22
ceramic,throw,0.057142857,22
ceramic,toss,0.028571429,22
ceramics,appreciate,0.026315789,24
ceramics,bake,0.026315789,24
ceramics,build,0.026315789,24
ceramics,cook,0.026315789,24
ceramics,craft,0.026315789,24
ceramics,create,0.052631579,24
ceramics,decorate,0.131578947,24
ceramics,design,0.026315789,24
ceramics,display,0.026315789,24
ceramics,drink,0.026315789,24
ceramics,dry,0.026315789,24
ceramics,eat,0.105263158,24
ceramics,hold,0.052631579,24
ceramics,make,0.026315789,24
ceramics,mold,0.026315789,24
ceramics,paint,0.078947368,24
ceramics,pottery,0.026315789,24
ceramics,sell,0.026315789,24
ceramics,shape,0.026315789,24
ceramics,spin,0.026315789,24
ceramics,store,0.105263158,24
ceramics,teach,0.026315789,24
ceramics,tell,0.026315789,24
ceramics,weapon,0.026315789,24
cereal,chew,0.045454545,13
cereal,drop,0.045454545,13
cereal,eat,0.454545455,13
cereal,exfoliate,0.045454545,13
cereal,feed,0.045454545,13
cereal,mix,0.045454545,13
cereal,pour,0.045454545,13
cereal,spill,0.045454545,13
cereal,spit,0.045454545,13
cereal,spoil,0.045454545,13
cereal,step on,0.045454545,13
cereal,swallow,0.045454545,13
cereal,throw,0.045454545,13
certificate,accept,0.015625,38
certificate,apply,0.015625,38
certificate,award,0.03125,38
certificate,brag,0.015625,38
certificate,burn,0.03125,38
certificate,certification,0.015625,38
certificate,complete,0.03125,38
certificate,deliver,0.015625,38
certificate,display,0.015625,38
certificate,earn,0.046875,38
certificate,fake,0.015625,38
certificate,frame,0.09375,38
certificate,give,0.078125,38
certificate,hang,0.078125,38
certificate,hold,0.015625,38
certificate,include,0.015625,38
certificate,job,0.015625,38
certificate,mail,0.015625,38
certificate,post,0.015625,38
certificate,proof,0.015625,38
certificate,protect,0.015625,38
certificate,prove,0.015625,38
certificate,read,0.015625,38
certificate,receive,0.0625,38
certificate,recycle,0.015625,38
certificate,rub,0.015625,38
certificate,send,0.03125,38
certificate,show,0.0625,38
certificate,shred,0.015625,38
certificate,sign,0.015625,38
certificate,store,0.015625,38
certificate,submit,0.015625,38
certificate,take,0.015625,38
certificate,tear,0.03125,38
certificate,throw,0.015625,38
certificate,throw away,0.015625,38
certificate,trust,0.015625,38
certificate,write,0.015625,38
cervix,birth,0.6,5
cervix,conceive,0.1,5
cervix,examine,0.1,5
cervix,pap smear,0.1,5
cervix,sex,0.1,5
chain,attach,0.027777778,28
chain,convey,0.027777778,28
chain,decorate,0.111111111,28
chain,detain,0.027777778,28
chain,drag,0.027777778,28
chain,fix,0.027777778,28
chain,guard,0.027777778,28
chain,haul,0.027777778,28
chain,help,0.027777778,28
chain,hoist,0.027777778,28
chain,hold,0.055555556,28
chain,imprison,0.027777778,28
chain,lead,0.027777778,28
chain,link,0.027777778,28
chain,lock,0.055555556,28
chain,measure,0.027777778,28
chain,necklace,0.027777778,28
chain,pull,0.027777778,28
chain,restrain,0.027777778,28
chain,restraint,0.027777778,28
chain,rope,0.027777778,28
chain,sell,0.027777778,28
chain,swing,0.027777778,28
chain,throw,0.027777778,28
chain,tie,0.083333333,28
chain,transmit,0.027777778,28
chain,weapon,0.027777778,28
chain,wear,0.055555556,28
chair,block,0.012345679,35
chair,break,0.024691358,35
chair,carry,0.012345679,35
chair,comfort,0.012345679,35
chair,decorate,0.037037037,35
chair,fight,0.012345679,35
chair,flip,0.012345679,35
chair,hang,0.012345679,35
chair,hold,0.012345679,35
chair,jump,0.012345679,35
chair,kindle,0.012345679,35
chair,kneel,0.012345679,35
chair,lay,0.024691358,35
chair,lean,0.012345679,35
chair,lock,0.012345679,35
chair,move,0.012345679,35
chair,paint,0.012345679,35
chair,pick up,0.012345679,35
chair,prop,0.012345679,35
chair,reach,0.049382716,35
chair,rearrange,0.012345679,35
chair,relax,0.049382716,35
chair,repurpose,0.012345679,35
chair,rest,0.012345679,35
chair,restore,0.012345679,35
chair,rock,0.037037037,35
chair,sit,0.259259259,35
chair,sleep,0.037037037,35
chair,stack,0.024691358,35
chair,stand,0.111111111,35
chair,stepstool,0.012345679,35
chair,stool,0.012345679,35
chair,throw,0.049382716,35
chair,weapon,0.012345679,35
chair,work,0.012345679,35
chairman,answer,0.060606061,23
chairman,appoint,0.03030303,23
chairman,bring,0.03030303,23
chairman,carry,0.03030303,23
chairman,chair,0.03030303,23
chairman,conduct,0.03030303,23
chairman,control,0.03030303,23
chairman,decide,0.151515152,23
chairman,elect,0.060606061,23
chairman,help,0.03030303,23
chairman,hold,0.03030303,23
chairman,influence,0.03030303,23
chairman,lead,0.060606061,23
chairman,look,0.03030303,23
chairman,make,0.03030303,23
chairman,oversee,0.03030303,23
chairman,pay,0.03030303,23
chairman,serve,0.03030303,23
chairman,take,0.03030303,23
chairman,talk,0.060606061,23
chairman,vote,0.090909091,23
chairman,watch,0.03030303,23
chairman,work,0.03030303,23
chairperson,agenda,0.035714286,26
chairperson,boss,0.035714286,26
chairperson,bribe,0.035714286,26
chairperson,commit,0.035714286,26
chairperson,coverage,0.035714286,26
chairperson,decide,0.035714286,26
chairperson,dissapoint,0.035714286,26
chairperson,enforce,0.035714286,26
chairperson,fear,0.035714286,26
chairperson,guide,0.035714286,26
chairperson,harm,0.035714286,26
chairperson,hate,0.035714286,26
chairperson,help,0.035714286,26
chairperson,hire,0.035714286,26
chairperson,influence,0.035714286,26
chairperson,judge,0.035714286,26
chairperson,lead,0.071428571,26
chairperson,money,0.035714286,26
chairperson,organize,0.035714286,26
chairperson,relief,0.035714286,26
chairperson,run,0.035714286,26
chairperson,scandal,0.035714286,26
chairperson,sit,0.035714286,26
chairperson,speak,0.035714286,26
chairperson,talk,0.035714286,26
chairperson,work,0.071428571,26
chairwoman,advice,0.05,34
chairwoman,bribe,0.025,34
chairwoman,communicate,0.025,34
chairwoman,companion,0.025,34
chairwoman,coordinate,0.025,34
chairwoman,decide,0.05,34
chairwoman,delegate,0.025,34
chairwoman,dictate,0.025,34
chairwoman,direct,0.025,34
chairwoman,educate,0.05,34
chairwoman,file,0.025,34
chairwoman,fill,0.025,34
chairwoman,gift,0.025,34
chairwoman,help,0.025,34
chairwoman,inform,0.025,34
chairwoman,interview,0.025,34
chairwoman,lead,0.05,34
chairwoman,lecture,0.025,34
chairwoman,listen,0.025,34
chairwoman,meet,0.025,34
